Security Code,Security Id,Security Name,Status,ISIN No
719033,JBCL6720,Julius Baer Capital (India) Pvt Ltd,Suspended,INE824H14CK8
719034,IOCL6720,Indian Oil Corporation Ltd,Delisted,INE242A14RA7
719035,IOCL0607,Indian Oil Corporation Ltd,Delisted,INE242A14QY9
719036,IOCL06720,Indian Oil Corporation Ltd,Delisted,INE242A14QZ6
719037,IOCL060720,Indian Oil Corporation Ltd,Delisted,INE242A14QL6
719038,IOCL067,Indian Oil Corporation Ltd,Delisted,INE242A14QX1
719039,IOCL672020,Indian Oil Corporation Ltd,Delisted,INE242A14QW3
719040,TVS6720,TVS Srichakra Ltd,Suspended,INE421C14357
719041,BHEL7720,Bharat Heavy Electricals Ltd,Suspended,INE257A14342
719042,CFHL7720,Can Fin Homes Ltd,Suspended,INE477A14AW9
719043,KSL8720,Kotak Securities Ltd,Suspended,INE028E14GZ2
719044,NFL7720,National Fertilizers Ltd,Suspended,INE870D14DE1
719045,PIIC7720,Pilani Investment and Industries Corporation Ltd,Suspended,INE417C14041
719046,PIICL70720,Pilani Investment and Industries Corporation Ltd,Suspended,INE417C14033
719047,OMPL9720,ONGC Mangalore Petrochemicals Ltd,Delisted,INE053T14AR8
719048,N18MI9720,Network 18 Media & Investments Ltd,Delisted,INE870H14KM0
719049,SCIL9720,Standard Chartered Investments and Loans (India) Ltd,Delisted,INE403G14MZ0
719050,GIC9720,GIC Housing Finance Ltd,Suspended,INE289B14GH4
719051,KEC9720,KEC International Ltd (formerly known as KEC Infrastructures Ltd),Delisted,INE389H14FG3
719052,AIL9720,Aarti Industries Ltd,Suspended,INE769A14577
719053,TV18B10720,TV18 Broadcast Ltd,Suspended,INE886H14EY4
719054,BOBFS10720,BOB Financial Solutions Ltd,Suspended,INE027214068
719055,RCL10720,The Ramco Cements Ltd,Suspended,INE331A14KC9
719056,RCL1007,The Ramco Cements Ltd,Suspended,INE331A14KB1
719057,KMPL10720,Kotak Mahindra Prime Ltd,Delisted,INE916D14T87
719058,SAIL10720,Steel Authority of India Ltd,Suspended,INE114A14IZ4
719059,CTIL13720,Century Textiles & Industries Ltd,Suspended,INE055A14IH7
719060,GIL13720,Grasim Industries Ltd,Active,INE047A14685
719061,DCL13720,Dalmia Cement (Bharat) Ltd,Suspended,INE755K14CG6
719062,HDFCSL14720,HDFC Securities Ltd,Suspended,INE700G14181
719063,MFL140720,Manappuram Finance Ltd,Suspended,INE522D14MT7
719064,MFL14JUL20,Manappuram Finance Ltd,Suspended,INE522D14MS9
719065,SCIL14JUL20,Standard Chartered Investments and Loans (India) Ltd,Delisted,INE403G14NB9
719066,SCI14JUL20,Standard Chartered Investments and Loans (India) Ltd,Delisted,INE403G14NA1
719067,KSL15720,Kotak Securities Ltd,Suspended,INE028E14HA3
719068,BGHL15720,Birla Group Holdings Pvt. Ltd,Suspended,INE09OL14409
719069,UCL15720,UGRO CAPITAL Ltd,Active,INE583D14014
719070,JFPL15720,JM Financial Products Ltd,Delisted,INE523H14T88
719071,JMFP15720,JM Financial Products Ltd,Delisted,INE523H14T96
719072,SBNPPF16720,Sharekhan BNP Paribas Financial Services Ltd,Delisted,INE550X14334
719073,JMFC16720,JM Financial Capital Ltd,Delisted,INE901W14BF5
719074,JMFP16720,JM Financial Products Ltd,Delisted,INE523H14U02
719075,DCL16720,Dalmia Cement (Bharat) Ltd,Suspended,INE755K14CF8
719076,EFIL16720,Edelweiss Finance & Investments Ltd,Suspended,INE918K14413
719077,IIFLWF16720,IIFL Wealth Finance Ltd,Suspended,INE248U14HX5
719078,GICHF16720,GIC Housing Finance Ltd,Suspended,INE289B14GI2
719079,CFHL16720,Can Fin Homes Ltd,Suspended,INE477A14AX7
719080,SRL16720,Sunteck Realty Ltd,Suspended,INE805D14193
719081,KSL17720,Kotak Securities Ltd,Suspended,INE028E14HB1
719082,BPCL17720,Bharat Petroleum Corporation Ltd,Suspended,INE029A14AF3
719083,N18MI17720,Network 18 Media & Investments Ltd,Delisted,INE870H14KN8
719084,ISEC17720,ICICI Securities Ltd,Delisted,INE763G14IJ9
719085,ABFR17720,Aditya Birla Fashion and Retail Ltd,Suspended,INE647O14DT8
719086,RJIL17720,Reliance Jio Infocomm Ltd,Delisted,INE110L14OW4
719087,OMPL17720,ONGC Mangalore Petrochemicals Ltd,Delisted,INE053T14AS6
719088,JSL17720,Jindal Saw Ltd,Delisted,INE324A14845
719089,NLC20720,NLC India Ltd,Suspended,INE589A14090
719090,TV18B20720,TV18 Broadcast Ltd,Suspended,INE886H14EZ1
719091,CTIL20720,Century Textiles & Industries Ltd,Suspended,INE055A14II5
719092,RJIL20720,Reliance Jio Infocomm Ltd,Delisted,INE110L14OX2
719093,KEC20720,KEC International Ltd (formerly known as KEC Infrastructures Ltd),Delisted,INE389H14FH1
719094,NACL20720,Northern Arc Capital Ltd,Suspended,INE850M14893
719095,HDFCSEC217,HDFC Securities Ltd,Suspended,INE700G14199
719096,IRFC210720,Indian Railway Finance Corporation Ltd,Suspended,INE053F14195
719097,GIL22720,Grasim Industries Ltd,Delisted,INE047A14693
719098,LTL22720,Larsen & Toubro Ltd,Delisted,INE018A14HV8
719099,TTL22720,Time Technoplast Ltd,Suspended,INE508G14923
719100,MFL22720,Muthoot Finance Ltd,Delisted,INE414G14PF2
719101,MFL220720,Muthoot Finance Ltd,Delisted,INE414G14PE5
719102,VSSL23720,Vardhman Special Steels Ltd,Suspended,INE050M14684
719103,MFL23720,Muthoot Finance Ltd,Delisted,INE414G14PG0
719104,EMIL23720,Essel Mining & Industries Ltd,Suspended,INE077E14BX5
719105,EMIL230720,Essel Mining & Industries Ltd,Suspended,INE077E14BY3
719106,AFL23720,Axis Finance Ltd,Suspended,INE891K14JK6
719107,SCARDS237,SBI Cards and Payment Services Ltd,Delisted,INE018E14OU8
719108,HSEC23720,HDFC Securities Ltd,Suspended,INE700G14207
719109,RIL23720,Reliance Industries Ltd,Active,INE002A14FP8
719110,MFL24720,Muthoot Finance Ltd,Delisted,INE414G14PH8
719111,ISEC24720,ICICI Securities Ltd,Delisted,INE763G14IK7
719112,AFL24720,Axis Finance Ltd,Suspended,INE891K14JL4
719113,DFSIL24720,Daimler Financial Services India Pvt Ltd,Suspended,INE094O14CE7
719114,APSEZ24720,Adani Ports and Special Economic Zone Ltd,Suspended,INE742F14MW0
719115,JBCL24720,Julius Baer Capital (India) Pvt Ltd,Active,INE824H14CL6
719116,RJIL24720,Reliance Jio Infocomm Ltd,Delisted,INE110L14OY0
719117,RIL24720,Reliance Industries Ltd,Delisted,INE002A14FQ6
719118,HDFCSEC277,HDFC Securities Ltd,Suspended,INE700G14215
719119,N18MI27720,Network 18 Media & Investments Ltd,Delisted,INE870H14KO6
719120,DCL27720,Dalmia Cement (Bharat) Ltd,Suspended,INE755K14CH4
719121,TV18BL28720,TV18 Broadcast Ltd,Suspended,INE886H14FB9
719122,MFL28720,Muthoot Finance Ltd,Delisted,INE414G14PI6
719123,HDFSL28720,HDFC Credila Financial Services Pvt. Ltd,Suspended,INE539K14AH6
719124,APSEZ28720,Adani Ports and Special Economic Zone Ltd,Suspended,INE742F14MX8
719125,APSEZL28720,Adani Ports and Special Economic Zone Ltd,Suspended,INE742F14MY6
719126,BASF29720,BASF India Ltd,Suspended,INE373A14AB4
719127,BHEL29720,Bharat Heavy Electricals Ltd,Suspended,INE257A14359
719128,N18MI29720,Network 18 Media & Investments Ltd,Delisted,INE870H14KP3
719129,MFL29720,Muthoot Finance Ltd,Delisted,INE414G14PJ4
719130,ETL29720,Endurance Technologies Ltd,Suspended,INE913H14279
719131,EIL29720,KEC International Ltd (formerly known as KEC Infrastructures Ltd),Delisted,INE389H14FI9
719132,RIL29720,Reliance Industries Ltd,Delisted,INE002A14FR4
719133,RIL290720,Reliance Industries Ltd,Delisted,INE002A14FS2
719134,MSSL29720,Motherson Sumi Systems Ltd,Suspended,INE775A14749
719135,ISEC29720,ICICI Securities Ltd,Delisted,INE763G14IM3
719136,KMIL29720,Kotak Mahindra Investments Ltd,Delisted,INE975F14SX1
719137,DCL300720,Dalmia Cement (Bharat) Ltd,Suspended,INE755K14CI2
719138,ISEC300720,ICICI Securities Ltd,Delisted,INE763G14IL5
719139,ISEC30720,ICICI Securities Ltd,Delisted,INE763G14IN1
719140,JMFCS30720,JM Financial Credit Solutions Ltd,Active,INE651J14AU4
719141,HLFL30720,Hinduja Leyland Finance Ltd,Suspended,INE146O14AW1
719142,JMFPL30720,JM Financial Products Ltd,Delisted,INE523H14U28
719143,IIFLWF30720,IIFL Wealth Finance Ltd,Suspended,INE248U14HY3
719144,RIL30720,Reliance Industries Ltd,Delisted,INE002A14FT0
719145,RIL300720,Reliance Industries Ltd,Delisted,INE002A14FU8
719146,KFL30720,Kribhco Fertilizers Ltd,Delisted,INE486H14AW5
719147,TV18B31720,TV18 Broadcast Ltd,Suspended,INE886H14FA1
719148,MOFSL31720,Motilal Oswal Financial Services Ltd,Delisted,INE338I14BT0
719150,BORL31720,Bharat Oman Refineries Ltd,Suspended,INE322J14113
719151,ASL3820,Axis Securities Ltd,Active,INE110O14070
719152,JSWSL3820,JSW Steel Ltd,Suspended,INE019A14JE8
719153,KOEL3820,Kirloskar Oil Engines Ltd,Suspended,INE146L14013
719154,SCIL3820,Standard Chartered Investments and Loans (India) Ltd,Delisted,INE403G14NC7
719155,JBCPL3820,Julius Baer Capital (India) Pvt Ltd,Suspended,INE824H14CM4
719156,ABFRL3820,Aditya Birla Fashion and Retail Ltd,Suspended,INE647O14DU6
719157,RIL03082020,Reliance Industries Ltd,Delisted,INE002A14FV6
719158,KSL4820,Kotak Securities Ltd,Suspended,INE028E14HC9
719159,KSL04820,Kotak Securities Ltd,Suspended,INE028E14HD7
719160,AIL4820,Aarti Industries Ltd,Suspended,INE769A14585
719161,RIL4820,Reliance Industries Ltd,Delisted,INE002A14FW4
719162,NFL4820,National Fertilizers Ltd,Suspended,INE870D14DF8
719163,KSL5820,Kotak Securities Ltd,Suspended,INE028E14HE5
719164,SCIL5820,Standard Chartered Investments and Loans (India) Ltd,Delisted,INE403G14ND5
719165,TBL5AUG20,TV18 Broadcast Ltd,Suspended,INE886H14FC7
719166,NITSPL6820,Netmagic IT Services Pvt Ltd,Suspended,INE613R14019
719167,BHEL6820,Bharat Heavy Electricals Ltd,Suspended,INE257A14367
719168,GICHFL6820,GIC Housing Finance Ltd,Suspended,INE289B14GJ0
719169,PFCL6820,Power Finance Corporation Ltd,Active,INE134E14AR8
719170,RIL6820,Reliance Industries Ltd,Delisted,INE002A14FX2
719171,SCARDS6820,SBI Cards and Payment Services Ltd,Delisted,INE018E14OV6
719172,KMIL6820,Kotak Mahindra Investments Ltd,Delisted,INE975F14SY9
719173,RIL060820,Ramco Industries Ltd,Delisted,INE614A14252
719174,BCIPL7820,Birla Carbon India Pvt Ltd,Suspended,INE602T14174
719175,CPCL7820,Chennai Petroleum Corporation Ltd,Suspended,INE178A14FS0
719176,TV18B7820,TV18 Broadcast Ltd,Suspended,INE886H14FE3
719177,NACL7820,Northern Arc Capital Ltd,Suspended,INE850M14901
719178,IIFLWF7820,IIFL Wealth Finance Ltd,Suspended,INE248U14IA1
719179,RIL7820,Reliance Industries Ltd,Delisted,INE002A14FY0
719180,ABFRL10820,Aditya Birla Fashion and Retail Ltd,Suspended,INE647O14DV4
719181,HDFC10820,Housing Development Finance Corporation Ltd,Suspended,INE001A14WR1
719182,RCL10820,The Ramco Cements Ltd,Suspended,INE331A14KD7
719183,N18MI10820,Network 18 Media & Investments Ltd,Delisted,INE870H14KQ1
719184,TV18B10820,TV18 Broadcast Ltd,Suspended,INE886H14FD5
719185,MSSL10820,Motherson Sumi Systems Ltd,Delisted,INE775A14756
719186,RIL10820,Reliance Industries Ltd,Delisted,INE002A14FZ7
719187,AFL10820,Axis Finance Ltd,Suspended,INE891K14JM2
719188,KMIL11820,Kotak Mahindra Investments Ltd,Delisted,INE975F14SZ6
719189,IOCL12820,Indian Oil Corporation Ltd,Delisted,INE242A14RL4
719190,IOCL120820,Indian Oil Corporation Ltd,Delisted,INE242A14RM2
719191,LTL12820,Larsen & Toubro Ltd,Delisted,INE018A14HW6
719192,APSEZL12820,Adani Ports and Special Economic Zone Ltd,Suspended,INE742F14NE6
719193,APSEZL1208,Adani Ports and Special Economic Zone Ltd,Active,INE742F14NH9
719194,APSEZ120820,Adani Ports and Special Economic Zone Ltd,Active,INE742F14NI7
719195,APSE120820,Adani Ports and Special Economic Zone Ltd,Active,INE742F14NJ5
719196,APSEZ12820,Adani Ports and Special Economic Zone Ltd,Delisted,INE742F14NF3
719197,APSE1208,Adani Ports and Special Economic Zone Ltd,Active,INE742F14NB2
719198,APSZ120820,Adani Ports and Special Economic Zone Ltd,Suspended,INE742F14ND8
719199,BIL12820,Britannia Industries Ltd,Active,INE216A14140
719200,DCL13820,Dalmia Cement (Bharat) Ltd,Suspended,INE755K14CJ0
719201,NBARD13820,National Bank for Agriculture and Rural Development,Delisted,INE261F14GV5
719202,GICHL13820,GIC Housing Finance Ltd,Suspended,INE289B14GK8
719203,RCL13820,The Ramco Cements Ltd,Suspended,INE331A14KE5
719204,TCIL13820,Transport Corporation of India Ltd,Suspended,INE688A14JX0
719205,KSL14820,Kotak Securities Ltd,Suspended,INE028E14HF2
719206,ISEC14820,ICICI Securities Ltd,Delisted,INE763G14IO9
719207,BGHL14820,Birla Group Holdings Pvt. Ltd,Active,INE09OL14417
719208,IOCL14820,Indian Oil Corporation Ltd,Delisted,INE242A14RN0
719209,MFL14820,Muthoot Finance Ltd,Delisted,INE414G14PK2
719210,NLCIL14820,NLC India Ltd,Suspended,INE589A14108
719211,APSEZ14820,Adani Ports and Special Economic Zone Ltd,Suspended,INE742F14NC0
719212,KMPL14820,Kotak Mahindra Prime Ltd,Delisted,INE916D14T95
719213,N18MI17820,Network 18 Media & Investments Ltd,Delisted,INE870H14KT5
719214,SCIL17820,Standard Chartered Investments and Loans (India) Ltd,Delisted,INE403G14NE3
719215,MFL170820,Manappuram Finance Ltd,Suspended,INE522D14MU5
719216,KMPL17820,Kotak Mahindra Prime Ltd,Active,INE916D14U01
719217,APSEZ17820,Adani Ports and Special Economic Zone Ltd,Suspended,INE742F14NG1
719218,APSEZ1708,Adani Ports and Special Economic Zone Ltd,Suspended,INE742F14MZ3
719219,APSEZL178,Adani Ports and Special Economic Zone Ltd,Suspended,INE742F14NL1
719220,APSEZ170820,Adani Ports and Special Economic Zone Ltd,Active,INE742F14NK3
719221,N18MI18820,Network 18 Media & Investments Ltd,Delisted,INE870H14KU3
719222,SAIL18820,Steel Authority of India Ltd,Suspended,INE114A14JA5
719223,CPCL18820,Chennai Petroleum Corporation Ltd,Suspended,INE178A14FT8
719224,PIICL18820,Pilani Investment and Industries Corporation Ltd,Active,INE417C14058
719225,BBTCL18820,Bombay Burmah Trading Corporation Ltd,Suspended,INE050A14481
719226,SCIL18820,Standard Chartered Investments and Loans (India) Ltd,Delisted,INE403G14NF0
719227,MFL18820,Muthoot Finance Ltd,Delisted,INE414G14PL0
719228,CAGL18820,CreditAccess Grameen Ltd,Delisted,INE741K14013
719229,IOCL18820,Indian Oil Corporation Ltd,Suspended,INE242A14RO8
719230,JBCPL18820,Julius Baer Capital (India) Pvt Ltd,Suspended,INE824H14CN2
719231,ISL19AUG20,ICICI Securities Ltd,Delisted,INE763G14IP6
719232,MFL19AUG20,Muthoot Finance Ltd,Delisted,INE414G14PM8
719233,LTL19AUG20,Larsen & Toubro Ltd,Delisted,INE018A14HX4
719234,NMIL19AUG20,Network 18 Media & Investments Ltd,Delisted,INE870H14KS7
719235,HCFS19AUG20,HDFC Credila Financial Services Pvt. Ltd,Suspended,INE539K14AI4
719236,APSEZ190820,Adani Ports and Special Economic Zone Ltd,Suspended,INE742F14NM9
719237,MOFL190820,Motilal Oswal Finvest Ltd,Delisted,INE01WN14116
719238,KSL20820,Kotak Securities Ltd,Suspended,INE028E14HG0
719239,ISEC20820,ICICI Securities Ltd,Delisted,INE763G14IQ4
719240,GICHF20820,GIC Housing Finance Ltd,Suspended,INE289B14GL6
719241,BGHPL20820,Birla Group Holdings Pvt. Ltd,Active,INE09OL14425
719242,RCL20820,The Ramco Cements Ltd,Suspended,INE331A14KF2
719243,MRPL20820,Mangalore Refinery and Petrochemicals Ltd,Suspended,INE103A14157
719244,TCIL20820,Transport Corporation of India Ltd,Suspended,INE688A14JY8
719245,APSEZ20820,Adani Ports and Special Economic Zone Ltd,Suspended,INE742F14NA4
719246,JSW21820,JSW Steel Ltd,Suspended,INE019A14JF5
719247,NBARD21820,National Bank for Agriculture and Rural Development,Delisted,INE261F14GW3
719248,MOHFL21820,Motilal Oswal Home Finance Ltd,Suspended,INE658R14410
719249,MOFS21820,Motilal Oswal Financial Services Ltd,Delisted,INE338I14BU8
719250,JBCPL21820,Julius Baer Capital (India) Pvt Ltd,Suspended,INE824H14CO0
719251,N18MI21820,Network 18 Media & Investments Ltd,Delisted,INE870H14KR9
719252,AHFL21820,AADHAR HOUSING FINANCE LTD,Suspended,INE883F14088
719253,CLTL21820,CaratLane Trading Pvt Ltd,Suspended,INE015Y14070
719254,KEC24820,KEC International Ltd,Suspended,INE389H14FJ7
719255,AFL24AUG20,Axis Finance Ltd,Suspended,INE891K14JN0
719256,KPTL24AUG20,Kalpataru Power Transmission Ltd,Delisted,INE220B14AR1
719257,DCL24AUG20,Dalmia Cement (Bharat) Ltd,Suspended,INE755K14CK8
719258,TCIL24AUG20,Transport Corporation of India Ltd,Suspended,INE688A14JZ5
719259,TCIL240820,Transport Corporation of India Ltd,Suspended,INE688A14KA6
719260,KMI242AUG20,Kotak Mahindra Investments Ltd,Delisted,INE975F14TA7
719261,JUPP25AUG20,Jamnagar Utilities & Power Pvt. Ltd,Suspended,INE936D14014
719262,BASF25820,BASF India Ltd,Suspended,INE373A14AC2
719263,SPTL25AUG20,Sikka Ports & Terminals Ltd,Delisted,INE941D14030
719264,PIIC25AUG20,Pilani Investment and Industries Corporation Ltd,Active,INE417C14066
719265,ASL25820,Axis Securities Ltd,Suspended,INE110O14088
719266,TCIL25820,Transport Corporation of India Ltd,Suspended,INE688A14KB4
719267,EIDP25AUG20,EID Parry (India) Ltd,Suspended,INE126A14EB8
719268,VFPL26820,Volkswagen Finance Pvt Ltd,Suspended,INE851M14GZ0
719269,KSL26820,Kotak Securities Ltd,Suspended,INE028E14HH8
719270,SPIL26820,Sun Pharmaceutical Industries Ltd,Active,INE044A14583
719271,BHFL26820,Bajaj Housing Finance Ltd,Active,INE377Y14736
719272,BGHPL26820,Birla Group Holdings Pvt. Ltd,Active,INE09OL14433
719273,BGHL26820,Birla Group Holdings Pvt. Ltd,Suspended,INE09OL14441
719274,BHEL26820,Bharat Heavy Electricals Ltd,Suspended,INE257A14375
719275,SPTL26820,Sikka Ports & Terminals Ltd,Delisted,INE941D14048
719276,JUPL26820,Jamnagar Utilities & Power Pvt. Ltd,Delisted,INE936D14022
719277,BBTCL26820,Bombay Burmah Trading Corporation Ltd,Suspended,INE050A14499
719278,DCL26820,Dalmia Cement (Bharat) Ltd,Suspended,INE755K14CL6
719279,MFL27820,Manappuram Finance Ltd,Suspended,INE522D14MV3
719280,ISEC27820,ICICI Securities Ltd,Delisted,INE763G14IR2
719281,NLC27820,NLC India Ltd,Suspended,INE589A14116
719282,JSWSL27820,JSW Steel Ltd,Suspended,INE019A14JG3
719283,LTL27820,Larsen & Toubro Ltd,Delisted,INE018A14HY2
719284,AFL27820,Axis Finance Ltd,Suspended,INE891K14JO8
719285,RCL27820,The Ramco Cements Ltd,Suspended,INE331A14KG0
719286,TCIL27820,Transport Corporation of India Ltd,Suspended,INE688A14KC2
719287,STL27820,Sterlite Technologies Ltd,Suspended,INE089C14AI7
719288,RIL27820,Reliance Industries Ltd,Delisted,INE002A14GA8
719289,RRVL27820,Reliance Retail Ventures Ltd,Delisted,INE929O14016
719290,RRVL270820,Reliance Retail Ventures Ltd,Delisted,INE929O14024
719291,RRVL248,Reliance Retail Ventures Ltd,Delisted,INE929O14032
719292,RRVL2720,Reliance Retail Ventures Ltd,Delisted,INE929O14040
719293,RRVL2708,Reliance Retail Ventures Ltd,Delisted,INE929O14057
719294,NBARD28820,National Bank for Agriculture and Rural Development,Delisted,INE261F14GX1
719295,SCIL28820,Standard Chartered Investments and Loans (India) Ltd,Delisted,INE403G14NG8
719296,MOFSL28820,Motilal Oswal Financial Services Ltd,Delisted,INE338I14BV6
719297,JBCL28820,Julius Baer Capital (India) Pvt Ltd,Suspended,INE824H14CP7
719298,RRVL28820,Reliance Retail Ventures Ltd,Delisted,INE929O14065
719299,RRVL280820,Reliance Retail Ventures Ltd,Delisted,INE929O14073
719300,RIL28820,Reliance Industries Ltd,Delisted,INE002A14GC4
719301,TRIL28820,Tata Realty and Infrastructure Ltd,Suspended,INE371K14AK8
719302,VFPL31820,Volkswagen Finance Pvt Ltd,Suspended,INE851M14HA1
719303,ONGC31820,Oil and Natural Gas Corporation Ltd,Delisted,INE213A14246
719304,IOCL31820,Indian Oil Corporation Ltd,Delisted,INE242A14RP5
719305,DCL31820,Dalmia Cement (Bharat) Ltd,Suspended,INE755K14CM4
719306,ABFRL31820,Aditya Birla Fashion and Retail Ltd,Suspended,INE647O14DW2
719307,AIL31820,Aarti Industries Ltd,Suspended,INE769A14593
719308,RIL31820,Reliance Industries Ltd,Delisted,INE002A14GB6
719309,KMIL31820,Kotak Mahindra Investments Ltd,Delisted,INE975F14TB5
719310,SCIL1920,Standard Chartered Investments and Loans (India) Ltd,Delisted,INE403G14NH6
719311,BHEL1920,Bharat Heavy Electricals Ltd,Suspended,INE257A14383
719312,PIICL1920,Pilani Investment and Industries Corporation Ltd,Active,INE417C14074
719313,MOFSL1920,Motilal Oswal Financial Services Ltd,Delisted,INE338I14BW4
719314,NLC1920,NLC India Ltd,Suspended,INE589A14124
719315,RRVL1920,Reliance Retail Ventures Ltd,Delisted,INE929O14081
719316,MOFL1920,Motilal Oswal Finvest Ltd,Delisted,INE01WN14124
719317,RIL10920,Reliance Industries Ltd,Delisted,INE002A14GD2
719318,RIL1920,Reliance Industries Ltd,Active,INE002A14GE0
719319,THDC020920,Tata Housing Development Company Ltd,Suspended,INE582L14FW2
719320,DFSIL020920,Daimler Financial Services India Pvt Ltd,Suspended,INE094O14CF4
719321,BGHPL020920,Birla Group Holdings Pvt. Ltd,Suspended,INE09OL14458
719322,TV18B020920,TV18 Broadcast Ltd,Suspended,INE886H14FG8
719323,BORL3920,Bharat Oman Refineries Ltd,Suspended,INE322J14121
719324,SPIL3920,Sun Pharmaceutical Industries Ltd,Suspended,INE044A14591
719325,CPCL3920,Chennai Petroleum Corporation Ltd,Suspended,INE178A14FV4
